               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 171,            0.049261,            0.025728,                   0,             0.70138,             0.67451,             0.69791,             0.24048,            0.060041,            0.023197,                   0,            0.006634,            0.006634,            0.006634
                 172,            0.050652,            0.024509,                   0,             0.75545,             0.61176,             0.66888,             0.21715,            0.062483,            0.023635,                   0,           0.0066142,           0.0066142,           0.0066142
                 173,            0.050083,             0.02398,                   0,              0.8305,             0.59216,             0.68626,              0.2182,             0.05933,             0.02351,                   0,           0.0065944,           0.0065944,           0.0065944
                 174,            0.051606,            0.023118,                   0,             0.73586,             0.66643,             0.69265,             0.22651,            0.060007,             0.02362,                   0,           0.0065746,           0.0065746,           0.0065746
                 175,            0.053149,            0.024976,                   0,             0.79336,             0.60392,             0.68339,             0.22722,            0.059627,            0.023347,                   0,           0.0065548,           0.0065548,           0.0065548
                 176,            0.048941,            0.025009,                   0,             0.69838,             0.67194,             0.69559,             0.22253,             0.06045,            0.024064,                   0,            0.006535,            0.006535,            0.006535
                 177,            0.049654,            0.024159,                   0,             0.68704,             0.69412,             0.67385,             0.22548,            0.061837,            0.024215,                   0,           0.0065152,           0.0065152,           0.0065152
                 178,            0.050393,            0.025302,                   0,             0.75908,             0.65488,              0.6944,             0.23045,            0.061272,            0.023361,                   0,           0.0064954,           0.0064954,           0.0064954
                 179,            0.048678,            0.022764,                   0,             0.76386,             0.60891,             0.66634,             0.23582,            0.061419,            0.023732,                   0,           0.0064756,           0.0064756,           0.0064756
                 180,            0.049986,            0.024931,                   0,             0.75293,             0.60784,             0.65622,             0.22895,            0.060062,            0.023651,                   0,           0.0064558,           0.0064558,           0.0064558
                 181,            0.050449,            0.025676,                   0,             0.71622,             0.65882,             0.64524,             0.22435,            0.059528,            0.023976,                   0,            0.006436,            0.006436,            0.006436
                 182,            0.048038,            0.025105,                   0,             0.74183,             0.65356,              0.6686,             0.22868,            0.059648,            0.023181,                   0,           0.0064162,           0.0064162,           0.0064162
                 183,            0.049143,            0.023443,                   0,             0.75273,             0.63272,             0.65223,             0.23148,             0.06148,            0.023134,                   0,           0.0063964,           0.0063964,           0.0063964
                 184,             0.04914,            0.023524,                   0,             0.70453,             0.63584,              0.6504,             0.22659,            0.061123,            0.023461,                   0,           0.0063766,           0.0063766,           0.0063766
                 185,            0.048548,             0.02469,                   0,             0.72573,             0.64336,             0.70043,             0.23876,            0.060779,            0.023462,                   0,           0.0063568,           0.0063568,           0.0063568
                 186,            0.050043,            0.024951,                   0,             0.75208,             0.66667,             0.68865,              0.2459,            0.058134,            0.023119,                   0,            0.006337,            0.006337,            0.006337
                 187,            0.050131,            0.024992,                   0,             0.72924,             0.64428,              0.6627,             0.23599,            0.059888,            0.023631,                   0,           0.0063172,           0.0063172,           0.0063172
                 188,            0.047947,            0.023083,                   0,             0.79708,             0.63922,             0.70394,             0.23957,            0.060975,            0.023152,                   0,           0.0062974,           0.0062974,           0.0062974
                 189,            0.050437,            0.023614,                   0,             0.78971,             0.66275,             0.71785,             0.23666,            0.060792,            0.023009,                   0,           0.0062776,           0.0062776,           0.0062776
                 190,            0.046695,            0.024652,                   0,             0.71162,             0.74515,             0.71382,             0.24413,            0.060523,            0.023144,                   0,           0.0062578,           0.0062578,           0.0062578
                 191,            0.047042,            0.024165,                   0,             0.67938,             0.67843,             0.66967,             0.23534,            0.060477,            0.023849,                   0,            0.006238,            0.006238,            0.006238
                 192,            0.050237,            0.024073,                   0,             0.63621,             0.65838,             0.62234,             0.18211,             0.06284,            0.024754,                   0,           0.0062182,           0.0062182,           0.0062182
                 193,            0.049306,             0.02453,                   0,             0.67085,             0.60784,             0.61947,             0.18915,            0.062198,            0.024778,                   0,           0.0061984,           0.0061984,           0.0061984
                 194,            0.049655,            0.024278,                   0,             0.67033,             0.69412,             0.66943,             0.22334,            0.061715,            0.023769,                   0,           0.0061786,           0.0061786,           0.0061786
                 195,            0.048696,            0.025529,                   0,             0.74181,             0.69856,             0.69665,             0.23601,            0.060091,            0.023508,                   0,           0.0061588,           0.0061588,           0.0061588
                 196,            0.048559,            0.024457,                   0,             0.74251,             0.69412,             0.70331,             0.23635,            0.060604,            0.023053,                   0,            0.006139,            0.006139,            0.006139
                 197,            0.049799,            0.025582,                   0,             0.76681,             0.65882,             0.71731,             0.23697,            0.061228,             0.02327,                   0,           0.0061192,           0.0061192,           0.0061192
                 198,            0.048901,            0.024584,                   0,             0.71469,             0.67451,             0.67693,             0.22691,            0.060006,            0.023395,                   0,           0.0060994,           0.0060994,           0.0060994
                 199,            0.048553,            0.025363,                   0,             0.71871,             0.67451,             0.67738,             0.23213,            0.058956,            0.023864,                   0,           0.0060796,           0.0060796,           0.0060796
                 200,            0.047581,            0.023988,                   0,             0.79438,             0.65149,             0.70689,             0.23873,            0.059762,            0.024211,                   0,           0.0060598,           0.0060598,           0.0060598
                 201,            0.049499,            0.023379,                   0,             0.77535,             0.64706,             0.71214,             0.23434,            0.061554,            0.024583,                   0,             0.00604,             0.00604,             0.00604
                 202,            0.050296,            0.023042,                   0,             0.74724,             0.62604,             0.69045,              0.2419,            0.060015,             0.02447,                   0,           0.0060202,           0.0060202,           0.0060202
                 203,            0.046873,            0.024719,                   0,             0.78148,             0.65882,             0.72931,             0.24226,            0.060366,            0.023393,                   0,           0.0060004,           0.0060004,           0.0060004
                 204,            0.050544,            0.024554,                   0,             0.75261,             0.66667,             0.71387,             0.25243,            0.060496,            0.023514,                   0,           0.0059806,           0.0059806,           0.0059806
                 205,            0.049468,             0.02418,                   0,             0.80411,             0.63137,             0.71398,             0.24773,            0.060607,            0.023774,                   0,           0.0059608,           0.0059608,           0.0059608
                 206,            0.049499,            0.024418,                   0,             0.78143,             0.68698,             0.75598,              0.2516,            0.058972,            0.022962,                   0,            0.005941,            0.005941,            0.005941
                 207,             0.04712,            0.023641,                   0,             0.76741,             0.67281,             0.74257,             0.24303,            0.058172,             0.02323,                   0,           0.0059212,           0.0059212,           0.0059212
                 208,            0.049802,             0.02449,                   0,             0.73721,             0.64314,             0.69015,             0.22336,            0.058877,            0.023353,                   0,           0.0059014,           0.0059014,           0.0059014
                 209,              0.0484,             0.02328,                   0,             0.78268,             0.61961,              0.7035,             0.23151,            0.058822,            0.022983,                   0,           0.0058816,           0.0058816,           0.0058816
                 210,            0.047044,            0.024404,                   0,             0.78606,             0.63529,             0.70098,             0.22582,             0.05867,            0.023146,                   0,           0.0058618,           0.0058618,           0.0058618
                 211,            0.047299,            0.024248,                   0,             0.77508,             0.63529,             0.68057,             0.22992,            0.059748,            0.023354,                   0,            0.005842,            0.005842,            0.005842
                 212,            0.047748,            0.024149,                   0,             0.69502,             0.67026,             0.68159,             0.23666,            0.058744,            0.023341,                   0,           0.0058222,           0.0058222,           0.0058222
                 213,            0.045047,            0.024151,                   0,             0.73162,             0.64142,             0.67539,             0.23466,            0.058785,            0.023397,                   0,           0.0058024,           0.0058024,           0.0058024
                 214,            0.047027,            0.024054,                   0,             0.72511,             0.62745,             0.68266,             0.24273,            0.058534,             0.02359,                   0,           0.0057826,           0.0057826,           0.0057826
                 215,            0.044795,            0.022916,                   0,             0.74653,             0.66989,             0.70908,             0.23179,            0.059331,            0.024351,                   0,           0.0057628,           0.0057628,           0.0057628
                 216,            0.046362,            0.023339,                   0,              0.7069,             0.66667,             0.69184,             0.23619,            0.058741,            0.024124,                   0,            0.005743,            0.005743,            0.005743
                 217,            0.048182,            0.024819,                   0,             0.72158,             0.68095,              0.6884,             0.23273,            0.057876,            0.023726,                   0,           0.0057232,           0.0057232,           0.0057232
                 218,            0.046735,            0.023581,                   0,             0.69927,              0.6839,             0.70351,             0.24232,            0.059557,            0.024219,                   0,           0.0057034,           0.0057034,           0.0057034
                 219,            0.046233,            0.022565,                   0,             0.76802,             0.67514,             0.71432,             0.23626,            0.058441,             0.02383,                   0,           0.0056836,           0.0056836,           0.0056836
                 220,            0.045827,            0.023253,                   0,             0.75827,             0.67658,             0.70709,             0.24377,            0.059795,            0.024145,                   0,           0.0056638,           0.0056638,           0.0056638
                 221,             0.04702,            0.024182,                   0,             0.74329,             0.69804,             0.72743,             0.24316,            0.058522,             0.02348,                   0,            0.005644,            0.005644,            0.005644
                 222,            0.045577,            0.023464,                   0,             0.75801,             0.66667,             0.70008,             0.24685,            0.058985,            0.023804,                   0,           0.0056242,           0.0056242,           0.0056242
                 223,            0.045835,            0.023526,                   0,             0.73778,             0.67059,               0.686,             0.23798,            0.058191,            0.023762,                   0,           0.0056044,           0.0056044,           0.0056044
                 224,            0.047232,            0.022636,                   0,             0.67639,             0.70491,             0.68345,             0.23241,            0.060355,            0.024677,                   0,           0.0055846,           0.0055846,           0.0055846
                 225,            0.046537,            0.023379,                   0,             0.73536,             0.66275,             0.70698,             0.24093,             0.06078,            0.024526,                   0,           0.0055648,           0.0055648,           0.0055648
                 226,             0.04659,            0.024153,                   0,             0.74276,             0.69804,              0.7384,             0.25103,            0.057844,            0.023608,                   0,            0.005545,            0.005545,            0.005545
                 227,            0.046633,            0.023239,                   0,             0.77275,             0.67843,              0.7294,             0.24302,             0.05919,            0.023255,                   0,           0.0055252,           0.0055252,           0.0055252
                 228,            0.046566,            0.023175,                   0,             0.75637,             0.68627,              0.7282,             0.25291,            0.058011,            0.023245,                   0,           0.0055054,           0.0055054,           0.0055054
                 229,             0.04667,            0.023296,                   0,             0.73266,             0.71373,             0.71142,              0.2361,            0.059772,            0.023516,                   0,           0.0054856,           0.0054856,           0.0054856
                 230,            0.047618,            0.024228,                   0,               0.713,             0.70146,             0.68606,             0.23835,            0.058057,            0.023625,                   0,           0.0054658,           0.0054658,           0.0054658
                 231,            0.046167,            0.022903,                   0,             0.75145,             0.67843,             0.69147,             0.24313,            0.057836,            0.023286,                   0,            0.005446,            0.005446,            0.005446
                 232,            0.045933,            0.023765,                   0,             0.74216,             0.68235,             0.71251,             0.24341,            0.059095,            0.024635,                   0,           0.0054262,           0.0054262,           0.0054262
                 233,             0.04469,            0.023943,                   0,             0.74052,             0.66031,             0.69631,             0.23946,            0.059329,             0.02338,                   0,           0.0054064,           0.0054064,           0.0054064
                 234,            0.046302,            0.022516,                   0,             0.74725,             0.63529,             0.69842,             0.23197,            0.059046,            0.023321,                   0,           0.0053866,           0.0053866,           0.0053866
                 235,            0.046936,            0.022496,                   0,             0.80388,             0.66275,             0.72012,             0.23363,            0.059962,            0.023444,                   0,           0.0053668,           0.0053668,           0.0053668
                 236,            0.047064,            0.024177,                   0,             0.77892,             0.66321,             0.70752,             0.23954,            0.058781,            0.023514,                   0,            0.005347,            0.005347,            0.005347
                 237,            0.047646,             0.02489,                   0,             0.77466,             0.65882,              0.6864,             0.23333,            0.058437,            0.023853,                   0,           0.0053272,           0.0053272,           0.0053272
                 238,            0.046745,            0.023794,                   0,             0.74581,             0.64706,             0.66364,             0.23271,            0.056878,            0.023738,                   0,           0.0053074,           0.0053074,           0.0053074
                 239,            0.045189,            0.023473,                   0,             0.68659,             0.59277,             0.62458,             0.22865,            0.057954,            0.024731,                   0,           0.0052876,           0.0052876,           0.0052876
                 240,            0.045077,            0.022641,                   0,             0.67242,             0.64314,              0.6493,             0.22936,            0.057967,            0.023539,                   0,           0.0052678,           0.0052678,           0.0052678
                 241,            0.046378,            0.024454,                   0,             0.72207,             0.63137,             0.66979,             0.23301,            0.058602,            0.023404,                   0,            0.005248,            0.005248,            0.005248
                 242,            0.044498,            0.023693,                   0,             0.67693,             0.67451,             0.66825,             0.23744,            0.058906,            0.023712,                   0,           0.0052282,           0.0052282,           0.0052282
                 243,            0.047455,            0.023205,                   0,              0.7476,             0.61569,             0.65702,             0.23043,            0.058736,            0.023497,                   0,           0.0052084,           0.0052084,           0.0052084
                 244,            0.044486,            0.023238,                   0,             0.72642,             0.67684,             0.68892,             0.24326,            0.058719,            0.023589,                   0,           0.0051886,           0.0051886,           0.0051886
                 245,             0.04695,            0.024059,                   0,             0.69663,             0.69339,             0.69168,             0.23802,            0.059207,            0.023318,                   0,           0.0051688,           0.0051688,           0.0051688
                 246,            0.044376,            0.024994,                   0,             0.72389,             0.67856,             0.70269,             0.23468,            0.058966,            0.023306,                   0,            0.005149,            0.005149,            0.005149
                 247,            0.047691,            0.023606,                   0,             0.73024,             0.66881,             0.70142,             0.23476,            0.059256,            0.023705,                   0,           0.0051292,           0.0051292,           0.0051292
                 248,            0.046913,            0.023156,                   0,             0.75338,             0.64706,             0.69715,              0.2455,            0.059885,            0.023613,                   0,           0.0051094,           0.0051094,           0.0051094
                 249,            0.043785,            0.023847,                   0,             0.76007,             0.66667,             0.72877,             0.25204,            0.057814,            0.023213,                   0,           0.0050896,           0.0050896,           0.0050896
                 250,            0.045787,             0.02382,                   0,             0.75651,             0.65796,             0.71691,             0.24714,            0.057599,            0.023658,                   0,           0.0050698,           0.0050698,           0.0050698
                 251,             0.04652,            0.020603,                   0,             0.74497,             0.63006,             0.68356,             0.23377,            0.059272,            0.024213,                   0,             0.00505,             0.00505,             0.00505
                 252,            0.046345,            0.023736,                   0,             0.73794,             0.66667,             0.68367,             0.24337,            0.058392,            0.023923,                   0,           0.0050302,           0.0050302,           0.0050302
                 253,            0.045144,            0.023298,                   0,             0.75121,             0.67059,             0.69147,             0.24766,            0.056799,            0.024036,                   0,           0.0050104,           0.0050104,           0.0050104
                 254,            0.044557,            0.023613,                   0,              0.7283,             0.70588,             0.69741,             0.25335,            0.057154,            0.024055,                   0,           0.0049906,           0.0049906,           0.0049906
                 255,            0.044302,            0.022809,                   0,             0.75543,             0.69412,             0.72115,             0.25414,            0.057137,            0.023583,                   0,           0.0049708,           0.0049708,           0.0049708
                 256,            0.043128,            0.022821,                   0,             0.74144,             0.66667,             0.70366,             0.24869,            0.058113,            0.023992,                   0,            0.004951,            0.004951,            0.004951
                 257,            0.044602,            0.022571,                   0,             0.75738,              0.6902,             0.73287,              0.2545,            0.058426,             0.02397,                   0,           0.0049312,           0.0049312,           0.0049312
                 258,            0.043801,            0.021768,                   0,             0.77911,              0.6501,             0.70666,             0.24923,            0.058567,            0.023911,                   0,           0.0049114,           0.0049114,           0.0049114
                 259,            0.043607,            0.022375,                   0,             0.75067,             0.67299,              0.6893,             0.23847,            0.059975,            0.023812,                   0,           0.0048916,           0.0048916,           0.0048916
                 260,             0.04464,            0.023144,                   0,             0.75653,             0.66275,             0.68879,             0.24573,            0.057747,            0.023745,                   0,           0.0048718,           0.0048718,           0.0048718
                 261,            0.044849,            0.022296,                   0,             0.79672,             0.67059,             0.69373,             0.24975,            0.057971,            0.023547,                   0,            0.004852,            0.004852,            0.004852
                 262,             0.04441,            0.022511,                   0,             0.75624,             0.66913,             0.67619,             0.24593,            0.057959,             0.02373,                   0,           0.0048322,           0.0048322,           0.0048322
                 263,            0.044053,            0.022272,                   0,             0.73869,             0.65408,             0.67093,             0.24075,            0.058293,            0.023577,                   0,           0.0048124,           0.0048124,           0.0048124
                 264,            0.043934,            0.020902,                   0,              0.7293,              0.6549,             0.68157,             0.23525,            0.059512,            0.025027,                   0,           0.0047926,           0.0047926,           0.0047926
                 265,            0.043732,            0.023779,                   0,              0.7527,             0.68035,              0.7117,             0.25588,             0.05745,             0.02336,                   0,           0.0047728,           0.0047728,           0.0047728
                 266,            0.043967,            0.021954,                   0,             0.74263,             0.68235,             0.70476,             0.25026,            0.057877,            0.024014,                   0,            0.004753,            0.004753,            0.004753
                 267,            0.043567,            0.022875,                   0,             0.70885,             0.67059,             0.68876,             0.24157,            0.058292,             0.02425,                   0,           0.0047332,           0.0047332,           0.0047332
                 268,               0.046,            0.023002,                   0,             0.71522,             0.66667,             0.67488,             0.23781,            0.058801,            0.024217,                   0,           0.0047134,           0.0047134,           0.0047134
                 269,            0.045865,            0.023871,                   0,             0.73528,             0.66275,             0.65889,             0.23834,            0.058762,            0.023522,                   0,           0.0046936,           0.0046936,           0.0046936
                 270,            0.043579,            0.022963,                   0,             0.72267,             0.63357,             0.64277,             0.23541,            0.058751,            0.023678,                   0,           0.0046738,           0.0046738,           0.0046738
                 271,            0.044431,            0.022129,                   0,             0.76223,             0.67059,             0.68527,             0.24256,            0.057182,            0.023836,                   0,            0.004654,            0.004654,            0.004654
                 272,            0.044742,            0.022997,                   0,             0.77126,             0.63922,             0.68061,             0.25081,            0.057024,            0.023773,                   0,           0.0046342,           0.0046342,           0.0046342
                 273,            0.044521,            0.022088,                   0,             0.79354,             0.67826,             0.73246,              0.2472,            0.056241,            0.023554,                   0,           0.0046144,           0.0046144,           0.0046144
                 274,            0.043709,            0.022147,                   0,             0.75425,             0.67402,             0.72486,             0.24479,            0.056729,             0.02383,                   0,           0.0045946,           0.0045946,           0.0045946
                 275,             0.04502,            0.022259,                   0,             0.74926,             0.65624,              0.7028,             0.24225,            0.056765,            0.023716,                   0,           0.0045748,           0.0045748,           0.0045748
                 276,            0.043272,            0.023109,                   0,             0.73984,             0.66667,             0.70149,             0.24344,            0.056702,             0.02351,                   0,            0.004555,            0.004555,            0.004555
                 277,            0.043102,            0.023561,                   0,             0.75212,             0.67823,             0.71508,             0.24581,            0.057427,            0.023388,                   0,           0.0045352,           0.0045352,           0.0045352
                 278,            0.043188,            0.022529,                   0,             0.74774,             0.68584,             0.70698,             0.25309,            0.056868,            0.023199,                   0,           0.0045154,           0.0045154,           0.0045154
                 279,            0.042878,            0.022212,                   0,             0.71749,             0.70714,             0.70449,             0.25185,            0.057722,             0.02332,                   0,           0.0044956,           0.0044956,           0.0044956
                 280,            0.043465,            0.023617,                   0,             0.74933,             0.70339,             0.71438,             0.25092,             0.05695,            0.023362,                   0,           0.0044758,           0.0044758,           0.0044758
                 281,            0.043462,            0.022509,                   0,             0.76821,             0.63685,             0.69405,              0.2414,            0.056779,            0.024086,                   0,            0.004456,            0.004456,            0.004456
                 282,            0.042868,            0.022762,                   0,             0.76004,             0.62106,             0.67254,             0.24032,            0.057322,            0.024749,                   0,           0.0044362,           0.0044362,           0.0044362
                 283,            0.042988,             0.02277,                   0,              0.7468,             0.65929,             0.69009,             0.24508,            0.057356,            0.024129,                   0,           0.0044164,           0.0044164,           0.0044164
                 284,            0.041241,             0.02262,                   0,             0.76941,             0.60784,             0.67122,             0.24601,            0.058064,            0.024251,                   0,           0.0043966,           0.0043966,           0.0043966
                 285,            0.042069,            0.022867,                   0,             0.76396,             0.66275,               0.683,             0.25081,            0.057389,            0.023945,                   0,           0.0043768,           0.0043768,           0.0043768
                 286,            0.041904,            0.022139,                   0,             0.78707,              0.6549,             0.71264,             0.24756,            0.056807,             0.02391,                   0,            0.004357,            0.004357,            0.004357
                 287,             0.04226,            0.022808,                   0,              0.7347,             0.70588,             0.71669,               0.254,            0.056922,            0.023912,                   0,           0.0043372,           0.0043372,           0.0043372
                 288,            0.041972,            0.021229,                   0,             0.68634,             0.71223,             0.68208,             0.25411,            0.058151,            0.023832,                   0,           0.0043174,           0.0043174,           0.0043174
                 289,            0.042599,            0.022456,                   0,             0.73623,             0.66769,             0.68596,             0.26052,            0.057959,            0.023685,                   0,           0.0042976,           0.0042976,           0.0042976
                 290,            0.043094,            0.023001,                   0,             0.73475,             0.65179,             0.67356,             0.25405,            0.057016,            0.023533,                   0,           0.0042778,           0.0042778,           0.0042778
                 291,            0.041985,            0.021879,                   0,             0.77907,              0.6549,             0.68458,             0.24716,            0.057964,            0.023839,                   0,            0.004258,            0.004258,            0.004258
                 292,            0.041465,            0.022302,                   0,             0.78802,             0.64145,             0.69568,             0.25352,            0.058582,            0.023828,                   0,           0.0042382,           0.0042382,           0.0042382
                 293,            0.043635,              0.0222,                   0,             0.73613,             0.64314,              0.6968,             0.24226,            0.058855,            0.024186,                   0,           0.0042184,           0.0042184,           0.0042184
                 294,            0.041489,            0.022921,                   0,             0.70973,              0.6712,             0.69349,             0.24905,            0.057376,            0.024022,                   0,           0.0041986,           0.0041986,           0.0041986
                 295,            0.040979,            0.020935,                   0,             0.76299,             0.65882,             0.71165,             0.26219,            0.058671,            0.023867,                   0,           0.0041788,           0.0041788,           0.0041788
                 296,            0.042187,            0.021544,                   0,             0.75032,             0.65994,             0.69788,             0.25662,            0.059741,            0.024024,                   0,            0.004159,            0.004159,            0.004159
                 297,            0.041825,            0.021765,                   0,             0.80672,             0.65473,             0.71602,             0.25103,            0.058914,            0.023956,                   0,           0.0041392,           0.0041392,           0.0041392
                 298,            0.040079,            0.021235,                   0,             0.81167,             0.61569,             0.70664,              0.2536,            0.057725,            0.023745,                   0,           0.0041194,           0.0041194,           0.0041194
                 299,            0.043589,            0.022622,                   0,              0.7002,             0.66862,             0.67485,             0.24483,              0.0582,            0.023704,                   0,           0.0040996,           0.0040996,           0.0040996
                 300,            0.044211,            0.022916,                   0,             0.70507,             0.69804,             0.68651,             0.24406,            0.057718,              0.0237,                   0,           0.0040798,           0.0040798,           0.0040798
                 301,            0.043271,            0.022023,                   0,             0.77759,             0.65813,             0.69955,             0.23981,            0.058082,            0.023704,                   0,             0.00406,             0.00406,             0.00406
                 302,            0.041935,            0.022356,                   0,              0.7356,             0.67451,              0.7013,             0.23993,            0.058015,            0.023701,                   0,           0.0040402,           0.0040402,           0.0040402
                 303,            0.041841,            0.022508,                   0,             0.75511,             0.65297,             0.70004,             0.23763,            0.058865,            0.023622,                   0,           0.0040204,           0.0040204,           0.0040204
                 304,            0.043961,            0.021934,                   0,              0.7004,             0.70588,             0.70368,             0.24183,            0.059698,            0.023621,                   0,           0.0040006,           0.0040006,           0.0040006
                 305,            0.043287,            0.022792,                   0,             0.72428,             0.71373,             0.69422,               0.241,            0.058738,            0.023718,                   0,           0.0039808,           0.0039808,           0.0039808
                 306,            0.040712,             0.02267,                   0,             0.71627,             0.70196,             0.70596,             0.25113,             0.05802,            0.023995,                   0,            0.003961,            0.003961,            0.003961
                 307,            0.041087,            0.021916,                   0,             0.72403,             0.69964,             0.71416,             0.25797,            0.057845,            0.023739,                   0,           0.0039412,           0.0039412,           0.0039412
                 308,            0.041445,            0.021741,                   0,             0.72446,             0.69412,             0.70518,             0.25774,            0.058496,            0.023622,                   0,           0.0039214,           0.0039214,           0.0039214
                 309,            0.041613,            0.021701,                   0,             0.73003,              0.7098,             0.70928,             0.25116,            0.058434,            0.023691,                   0,           0.0039016,           0.0039016,           0.0039016
                 310,            0.041215,            0.022084,                   0,             0.68633,              0.7036,             0.68982,               0.248,            0.058137,            0.023716,                   0,           0.0038818,           0.0038818,           0.0038818
                 311,            0.042459,            0.022868,                   0,             0.70671,             0.69925,             0.71548,              0.2519,            0.059184,            0.023792,                   0,            0.003862,            0.003862,            0.003862
                 312,            0.041054,            0.022058,                   0,             0.75321,             0.69804,             0.72793,              0.2538,            0.057946,             0.02377,                   0,           0.0038422,           0.0038422,           0.0038422
                 313,             0.04135,            0.020797,                   0,             0.75973,             0.68235,              0.7128,             0.24517,            0.059534,            0.023875,                   0,           0.0038224,           0.0038224,           0.0038224
                 314,            0.040998,            0.021434,                   0,             0.77777,             0.67843,             0.72658,             0.25296,            0.059219,            0.023474,                   0,           0.0038026,           0.0038026,           0.0038026
                 315,            0.043604,            0.021717,                   0,             0.78171,             0.66275,             0.71906,             0.25551,            0.059327,            0.023791,                   0,           0.0037828,           0.0037828,           0.0037828
                 316,            0.041729,            0.022646,                   0,             0.78831,             0.68627,             0.71895,             0.25135,            0.058629,            0.023735,                   0,            0.003763,            0.003763,            0.003763
                 317,             0.04185,            0.021077,                   0,             0.74758,             0.68235,             0.71529,             0.25514,             0.05896,            0.023806,                   0,           0.0037432,           0.0037432,           0.0037432
                 318,            0.041458,            0.022389,                   0,             0.76289,             0.69412,             0.69206,             0.24682,            0.059216,            0.024009,                   0,           0.0037234,           0.0037234,           0.0037234
                 319,            0.042026,             0.02244,                   0,             0.74321,             0.67451,             0.68358,             0.24807,            0.057778,            0.024098,                   0,           0.0037036,           0.0037036,           0.0037036
                 320,            0.041607,            0.022221,                   0,             0.74844,             0.63137,             0.65354,             0.23781,            0.057872,            0.024595,                   0,           0.0036838,           0.0036838,           0.0036838
                 321,            0.041546,            0.021364,                   0,             0.75284,             0.63309,             0.64886,             0.24515,            0.058023,            0.024108,                   0,            0.003664,            0.003664,            0.003664
                 322,            0.039609,            0.020495,                   0,             0.75199,             0.64209,             0.67125,             0.25083,            0.058137,            0.023939,                   0,           0.0036442,           0.0036442,           0.0036442
                 323,            0.041305,            0.022896,                   0,             0.73132,             0.66667,              0.6859,             0.25455,            0.058332,            0.023943,                   0,           0.0036244,           0.0036244,           0.0036244
                 324,            0.042403,            0.021044,                   0,             0.72264,             0.69804,             0.70497,             0.25494,             0.05919,            0.023987,                   0,           0.0036046,           0.0036046,           0.0036046
                 325,            0.039891,            0.021955,                   0,             0.72201,             0.69804,             0.69576,             0.24919,            0.058849,            0.024148,                   0,           0.0035848,           0.0035848,           0.0035848
                 326,            0.040402,            0.022309,                   0,             0.71119,             0.71765,             0.70977,             0.25594,            0.058503,            0.024103,                   0,            0.003565,            0.003565,            0.003565
                 327,            0.042136,            0.022051,                   0,              0.7201,             0.73333,             0.72544,             0.25846,            0.058873,             0.02377,                   0,           0.0035452,           0.0035452,           0.0035452
                 328,            0.040897,             0.02202,                   0,             0.75979,             0.71373,              0.7403,             0.25606,            0.059025,            0.023921,                   0,           0.0035254,           0.0035254,           0.0035254
                 329,            0.040242,            0.021585,                   0,             0.72994,             0.69804,             0.72079,             0.25187,            0.059274,            0.023727,                   0,           0.0035056,           0.0035056,           0.0035056
                 330,            0.039967,            0.021107,                   0,              0.7542,             0.67382,             0.70153,             0.24444,            0.059388,             0.02377,                   0,           0.0034858,           0.0034858,           0.0034858
                 331,            0.042245,            0.022689,                   0,             0.74765,             0.67059,             0.69301,             0.24094,            0.059911,            0.023809,                   0,            0.003466,            0.003466,            0.003466
                 332,            0.039698,            0.022151,                   0,             0.73932,             0.66275,               0.693,             0.24315,            0.060667,            0.023739,                   0,           0.0034462,           0.0034462,           0.0034462
                 333,            0.041435,            0.021371,                   0,             0.76727,             0.64645,             0.70325,             0.25516,            0.059801,            0.023797,                   0,           0.0034264,           0.0034264,           0.0034264
                 334,            0.041839,            0.021385,                   0,             0.74644,             0.63922,             0.67361,             0.26402,            0.057433,            0.023961,                   0,           0.0034066,           0.0034066,           0.0034066
                 335,            0.040578,            0.021988,                   0,             0.76722,             0.64625,             0.69104,             0.26283,            0.058195,            0.024189,                   0,           0.0033868,           0.0033868,           0.0033868
                 336,            0.040538,            0.021396,                   0,             0.77311,             0.65882,             0.70752,             0.26509,            0.058291,            0.024111,                   0,            0.003367,            0.003367,            0.003367
                 337,            0.038482,             0.02127,                   0,             0.78116,             0.67059,             0.71081,             0.26626,            0.057618,            0.023918,                   0,           0.0033472,           0.0033472,           0.0033472
                 338,            0.041044,            0.022034,                   0,             0.78225,             0.68627,             0.73403,             0.26725,            0.058153,            0.024041,                   0,           0.0033274,           0.0033274,           0.0033274
                 339,            0.041717,            0.022084,                   0,             0.80498,              0.6549,             0.72449,             0.26183,            0.058613,            0.024188,                   0,           0.0033076,           0.0033076,           0.0033076
                 340,            0.040605,            0.020159,                   0,             0.78474,             0.67194,             0.73202,             0.26465,            0.058119,             0.02379,                   0,           0.0032878,           0.0032878,           0.0032878
                 341,            0.039913,            0.021593,                   0,             0.76083,             0.67843,              0.7126,             0.26045,            0.058588,              0.0242,                   0,            0.003268,            0.003268,            0.003268
                 342,            0.041129,            0.021617,                   0,             0.75325,             0.67059,             0.71912,              0.2553,            0.058256,            0.024482,                   0,           0.0032482,           0.0032482,           0.0032482
