               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 166,            0.038806,            0.030068,                   0,             0.79265,             0.72549,             0.76529,             0.28442,             0.05301,            0.040165,                   0,            0.006733,            0.006733,            0.006733
                 167,            0.038931,            0.031887,                   0,              0.7441,             0.78039,             0.80065,             0.28275,            0.053816,            0.040003,                   0,           0.0067132,           0.0067132,           0.0067132
                 168,            0.038751,            0.030661,                   0,             0.82193,              0.7098,             0.77866,             0.27374,            0.054743,            0.040281,                   0,           0.0066934,           0.0066934,           0.0066934
                 169,            0.040443,            0.030909,                   0,             0.75299,             0.73333,             0.77342,             0.27904,            0.053188,            0.040276,                   0,           0.0066736,           0.0066736,           0.0066736
                 170,            0.040836,            0.031815,                   0,             0.78444,             0.71765,             0.78898,             0.27135,            0.054293,            0.040575,                   0,           0.0066538,           0.0066538,           0.0066538
                 171,            0.040706,            0.032312,                   0,             0.83046,             0.69153,             0.77541,             0.28739,            0.052724,            0.040949,                   0,            0.006634,            0.006634,            0.006634
                 172,            0.039212,            0.030501,                   0,               0.797,             0.71373,             0.76739,             0.27447,            0.053145,            0.040596,                   0,           0.0066142,           0.0066142,           0.0066142
                 173,            0.038538,             0.02885,                   0,             0.79466,             0.69811,             0.72866,             0.26629,            0.052956,            0.041508,                   0,           0.0065944,           0.0065944,           0.0065944
                 174,            0.039934,            0.028646,                   0,             0.74618,              0.6902,             0.74297,             0.26398,            0.053927,            0.042458,                   0,           0.0065746,           0.0065746,           0.0065746
                 175,            0.040118,            0.031183,                   0,             0.78188,             0.69804,             0.77231,             0.27412,            0.053446,            0.042257,                   0,           0.0065548,           0.0065548,           0.0065548
                 176,            0.040082,            0.030368,                   0,             0.78819,             0.72941,             0.78822,             0.26125,            0.053915,            0.041565,                   0,            0.006535,            0.006535,            0.006535
                 177,            0.038658,            0.029523,                   0,             0.80158,             0.68627,             0.73889,             0.25263,             0.05372,            0.041447,                   0,           0.0065152,           0.0065152,           0.0065152
                 178,            0.040075,            0.031571,                   0,             0.80251,             0.75294,             0.76124,             0.27999,            0.053144,            0.039156,                   0,           0.0064954,           0.0064954,           0.0064954
                 179,            0.038169,              0.0279,                   0,             0.80769,             0.72157,             0.76665,             0.29058,            0.052714,            0.039915,                   0,           0.0064756,           0.0064756,           0.0064756
                 180,            0.037433,            0.030617,                   0,             0.76224,             0.72157,             0.73136,             0.26856,            0.054075,            0.041027,                   0,           0.0064558,           0.0064558,           0.0064558
                 181,            0.038813,            0.031538,                   0,             0.79816,             0.73333,             0.76613,             0.27955,            0.053541,            0.040401,                   0,            0.006436,            0.006436,            0.006436
                 182,            0.039239,            0.030762,                   0,             0.81414,             0.70429,             0.76091,             0.28419,            0.052808,            0.039614,                   0,           0.0064162,           0.0064162,           0.0064162
                 183,            0.038962,            0.029375,                   0,             0.75935,             0.73725,             0.76705,             0.28509,            0.053336,            0.040009,                   0,           0.0063964,           0.0063964,           0.0063964
                 184,            0.037651,            0.029078,                   0,             0.80928,              0.6549,             0.73023,             0.27675,            0.052922,            0.042387,                   0,           0.0063766,           0.0063766,           0.0063766
                 185,            0.039158,            0.030529,                   0,             0.75571,             0.66667,             0.70168,             0.25954,             0.05324,            0.042799,                   0,           0.0063568,           0.0063568,           0.0063568
                 186,            0.038452,            0.030566,                   0,             0.80804,             0.68627,             0.74437,             0.27373,             0.05298,            0.042051,                   0,            0.006337,            0.006337,            0.006337
                 187,            0.038726,             0.03097,                   0,             0.73901,             0.73725,             0.76026,             0.27529,            0.053019,            0.041935,                   0,           0.0063172,           0.0063172,           0.0063172
                 188,            0.037316,            0.028707,                   0,             0.79679,             0.76863,             0.79309,             0.26411,            0.054219,            0.040709,                   0,           0.0062974,           0.0062974,           0.0062974
                 189,            0.038823,            0.029447,                   0,             0.78594,             0.73333,             0.78028,             0.27496,            0.053186,            0.040407,                   0,           0.0062776,           0.0062776,           0.0062776
                 190,            0.035965,            0.029753,                   0,             0.75729,             0.73333,             0.77867,              0.2885,            0.052247,             0.04072,                   0,           0.0062578,           0.0062578,           0.0062578
                 191,            0.038245,            0.030104,                   0,             0.80323,             0.68235,             0.76412,             0.28541,            0.051632,            0.041691,                   0,            0.006238,            0.006238,            0.006238
                 192,            0.039448,            0.029938,                   0,             0.78242,             0.71922,             0.75813,             0.28332,            0.051928,             0.04249,                   0,           0.0062182,           0.0062182,           0.0062182
                 193,            0.036514,             0.02971,                   0,             0.77822,             0.69412,             0.74222,             0.26905,            0.052118,            0.041452,                   0,           0.0061984,           0.0061984,           0.0061984
                 194,            0.039888,            0.029848,                   0,             0.77334,             0.69804,             0.73189,             0.26504,            0.052367,            0.041393,                   0,           0.0061786,           0.0061786,           0.0061786
                 195,            0.036771,            0.031152,                   0,             0.76438,             0.75061,             0.76493,             0.27968,            0.052734,            0.040684,                   0,           0.0061588,           0.0061588,           0.0061588
                 196,            0.036519,            0.029421,                   0,              0.8173,              0.7098,             0.77545,             0.27864,            0.053043,            0.042065,                   0,            0.006139,            0.006139,            0.006139
                 197,            0.037538,             0.03089,                   0,              0.7766,             0.73333,             0.76981,             0.27778,            0.053675,            0.042257,                   0,           0.0061192,           0.0061192,           0.0061192
                 198,            0.038522,            0.029809,                   0,             0.76884,             0.71737,             0.75524,             0.27926,            0.052812,             0.04232,                   0,           0.0060994,           0.0060994,           0.0060994
                 199,            0.035254,             0.03023,                   0,             0.73885,             0.73227,             0.74058,             0.28227,            0.052418,            0.042248,                   0,           0.0060796,           0.0060796,           0.0060796
                 200,            0.037206,            0.029045,                   0,             0.82401,             0.70196,             0.76889,             0.28566,            0.052231,            0.041727,                   0,           0.0060598,           0.0060598,           0.0060598
                 201,            0.036551,            0.028188,                   0,             0.77025,              0.7098,             0.73825,             0.27617,            0.052125,            0.041424,                   0,             0.00604,             0.00604,             0.00604
                 202,            0.039167,            0.028353,                   0,              0.7572,             0.73333,             0.74045,             0.27389,            0.052248,            0.041435,                   0,           0.0060202,           0.0060202,           0.0060202
                 203,            0.035895,            0.030237,                   0,             0.78515,             0.68627,             0.73387,             0.27964,            0.052671,            0.041958,                   0,           0.0060004,           0.0060004,           0.0060004
                 204,             0.03689,            0.030299,                   0,              0.7666,             0.71765,             0.73632,             0.28074,             0.05243,            0.042219,                   0,           0.0059806,           0.0059806,           0.0059806
                 205,            0.036916,            0.029463,                   0,             0.80907,             0.69804,             0.75815,             0.28339,            0.052615,            0.041569,                   0,           0.0059608,           0.0059608,           0.0059608
                 206,            0.036846,            0.029235,                   0,             0.81789,             0.67451,             0.73825,             0.27506,            0.052029,             0.04138,                   0,            0.005941,            0.005941,            0.005941
                 207,            0.037427,            0.028465,                   0,             0.73979,             0.72469,             0.73118,             0.27455,            0.051641,             0.04142,                   0,           0.0059212,           0.0059212,           0.0059212
                 208,            0.037863,            0.029999,                   0,             0.78293,             0.72135,             0.76532,             0.28045,            0.052905,            0.041012,                   0,           0.0059014,           0.0059014,           0.0059014
                 209,            0.035727,            0.028608,                   0,             0.75242,              0.7098,             0.72868,             0.27883,            0.051968,            0.042309,                   0,           0.0058816,           0.0058816,           0.0058816
                 210,            0.036518,            0.029485,                   0,             0.75429,             0.69412,             0.70424,             0.26799,            0.052364,            0.043552,                   0,           0.0058618,           0.0058618,           0.0058618
                 211,            0.035917,            0.029205,                   0,             0.77039,             0.71765,             0.74442,             0.28396,            0.051685,            0.042572,                   0,            0.005842,            0.005842,            0.005842
                 212,            0.036688,            0.029619,                   0,             0.73143,             0.72157,             0.74187,             0.28091,            0.052757,            0.043331,                   0,           0.0058222,           0.0058222,           0.0058222
